HOME TEAM,U15B New United SC,,,,,,,,,,,,,,,,,,,
AWAY TEAM,Fusion SC,,,,,,,,,,,,,,,,,,,
,,9,0.55,0.95,Forward,,,,,,,,,,,,,,,
,,11,0.05,0.7,Midfield,,,,,,,,,,,,,,,
AT H1 FORMATION,3-5-1,node,x position,y position,Line,,,,,,,,,,,,,,,
,,1,0.5,0.1,Defense,,,,,,,,,,,,,,,
,,4A,0.7,0.3,Defense,,,,,,,,,,,,,,,
,,4B,0.5,0.3,Defense,,,,,,,,,,,,,,,
,,5,0.3,0.3,Defense,,,,,,,,,,,,,,,
,,6,0.5,0.55,Midfield,,,,,,,,,,,,,,,
,,8,0.65,0.7,Midfield,,,,,,,,,,,,,,,
,,7,0.9,0.7,Midfield,,,,,,,,,,,,,,,
,,10,0.35,0.7,Midfield,,,,,,,,,,,,,,,
,,11,0.1,0.7,Midfield,,,,,,,,,,,,,,,
,,9,0.5,0.9,Forward,,,,,,,,,,,,,,,
HT H2 FORMATION,4-4-2,node,x position,y position,Line,,,,,,,,,,,,,,,
,,1,0.5,0.1,Defense,,,,,,,,,,,,,,,
,,2,0.8,0.4,Defense,,,,,,,,,,,,,,,
,,3,0.2,0.4,Defense,,,,,,,,,,,,,,,
,,4,0.65,0.3,Defense,,,,,,,,,,,,,,,
,,5,0.35,0.3,Defense,,,,,,,,,,,,,,,
,,8A,0.6,0.6,Midfield,,,,,,,,,,,,,,,
,,8B,0.4,0.6,Midfield,,,,,,,,,,,,,,,
,,10,0.45,0.85,Forward,,,,,,,,,,,,,,,
,,7,0.95,0.7,Midfield,,,,,,,,,,,,,,,
,,9,0.55,0.95,Forward,,,,,,,,,,,,,,,
,,11,0.05,0.7,Midfield,,,,,,,,,,,,,,,
AT H2 FORMATION,3-5-1,node,x position,y position,Line,,,,,,,,,,,,,,,
,,1,0.5,0.1,Defense,,,,,,,,,,,,,,,
,,4A,0.7,0.3,Defense,,,,,,,,,,,,,,,
,,4B,0.5,0.3,Defense,,,,,,,,,,,,,,,
,,5,0.3,0.3,Defense,,,,,,,,,,,,,,,
,,6,0.5,0.55,Midfield,,,,,,,,,,,,,,,
,,8,0.65,0.7,Midfield,,,,,,,,,,,,,,,
,,7,0.9,0.7,Midfield,,,,,,,,,,,,,,,
,,10,0.35,0.7,Midfield,,,,,,,,,,,,,,,
,,11,0.1,0.7,Midfield,,,,,,,,,,,,,,,
,,9,0.5,0.9,Forward,,,,,,,,,,,,,,,
HT H1 PASSING TREE,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node  10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20
,2,8B,5,,,,,,,,,,,,,,,,,
,9,7,,,,,,,,,,,,,,,,,,
,4,10,,,,,,,,,,,,,,,,,,
,8B,5,,,,,,,,,,,,,,,,,,
,8B,8A,,,,,,,,,,,,,,,,,,
,8B,5,4,2,,,,,,,,,,,,,,,,
,11,9,,,,,,,,,,,,,,,,,,
,5,3,,,,,,,,,,,,,,,,,,
,3,11,10,11,,,,,,,,,,,,,,,,
,11,5,1,,,,,,,,,,,,,,,,,
,5,8B,,,,,,,,,,,,,,,,,,
,5,8B,4,,,,,,,,,,,,,,,,,
,5,8B,4,2,5,2,,,,,,,,,,,,,,
,9,7,,,,,,,,,,,,,,,,,,
,4,7,,,,,,,,,,,,,,,,,,
,3,4,8B,8A,,,,,,,,,,,,,,,,
,7,8A,9,,,,,,,,,,,,,,,,,
,1,1,8A,7,,,,,,,,,,,,,,,,
,8A,11,8A,,,,,,,,,,,,,,,,,
,3,11,8B,8A,,,,,,,,,,,,,,,,
,8B,4,2,,,,,,,,,,,,,,,,,
,7,2,9,8B,,,,,,,,,,,,,,,,
,4,8B,2,,,,,,,,,,,,,,,,,
H1 COMMENTS,,,,,,,,,,,,,,,,,,,,
,"AT: extremel aggressive and quick to the ball, but playing very narrow with a man down",,,,,,,,,,,,,,,,,,,
,HT: need to try to exploit the wide areas of the field where they are leaving space to attack as their wide midfielders push far forward,,,,,,,,,,,,,,,,,,,
HT H2 PASSING TREE,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node  10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20
,8B,4,3,11,,,,,,,,,,,,,,,,
,3,11,,,,,,,,,,,,,,,,,,
,4,8A,7,,,,,,,,,,,,,,,,,
,8B,8A,,,,,,,,,,,,,,,,,,
,8B,8A,,,,,,,,,,,,,,,,,,
,4,8B,,,,,,,,,,,,,,,,,,
,8B,8A,,,,,,,,,,,,,,,,,,
,3,7,3,,,,,,,,,,,,,,,,,
,3,8B,7,,,,,,,,,,,,,,,,,
,9,8A,,,,,,,,,,,,,,,,,,
,9,2,,,,,,,,,,,,,,,,,,
,8A,2,4,8A,,,,,,,,,,,,,,,,
,5,8A,,,,,,,,,,,,,,,,,,
,8A,7,8A,,,,,,,,,,,,,,,,,
,5,8A,,,,,,,,,,,,,,,,,,
,4,5,4,,,,,,,,,,,,,,,,,
,9,2,,,,,,,,,,,,,,,,,,
,2,4,,,,,,,,,,,,,,,,,,
,8A,9,,,,,,,,,,,,,,,,,,
,3,9,,,,,,,,,,,,,,,,,,
,8B,8A,,,,,,,,,,,,,,,,,,
,11,3,,,,,,,,,,,,,,,,,,
,8B,4,,,,,,,,,,,,,,,,,,
,8A,7,2,,,,,,,,,,,,,,,,,
,7,8A,,,,,,,,,,,,,,,,,,
,8B,4,2,,,,,,,,,,,,,,,,,
,4,2,,,,,,,,,,,,,,,,,,
H2 COMMENTS,,,,,,,,,,,,,,,,,,,,
