HOME TEAM,UWGB,,,,,,,,,,,,,,,,,,,
AWAY TEAM,Wright State,,,,,,,,,,,,,,,,,,,
,4,6,,,,,,,,,,,,,,,,,,
,6,10,3,10,4,2,,,,,,,,,,,,,,
,8,7,,,,,,,,,,,,,,,,,,
,1,5,1,5,3,5,,,,,,,,,,,,,,
,10,11,9,,,,,,,,,,,,,,,,,
,10,8,6,7,,,,,,,,,,,,,,,,
,2,10,8,7,,,,,,,,,,,,,,,,
,1,2,10,,,,,,,,,,,,,,,,,
,6,11,6,9,,,,,,,,,,,,,,,,
,2,11,10,,,,,,,,,,,,,,,,,
,5,1,5,3,,,,,,,,,,,,,,,,
,4,2,,,,,,,,,,,,,,,,,,
,1,4,1,5,10,4,2,8,2,,,,,,,,,,,
,2,8,7,,,,,,,,,,,,,,,,,
,9,11,9,,,,,,,,,,,,,,,,,
,1,5,1,5,3,11,6,5,8,10,8,10,3,,,,,,,
,11,3,5,9,11,9,,,,,,,,,,,,,,
,8,6,4,,,,,,,,,,,,,,,,,
,9,3,,,,,,,,,,,,,,,,,,
,1,11,3,5,,1,4,,,,,,,,,,,,,
,11,6,11,,,,,,,,,,,,,,,,,
,10,11,6,,,,,,,,,,,,,,,,,
,11,3,,,,,,,,,,,,,,,,,,
,6,11,,,,,,,,,,,,,,,,,,
,4,2,,,,,,,,,,,,,,,,,,
,1,2,,,,,,,,,,,,,,,,,,
,5,1,2,,,,,,,,,,,,,,,,,
,5,3,,,,,,,,,,,,,,,,,,
,3,8,2,6,8,7,6,,,,,,,,,,,,,
,2,7,9,10,3,10,5,10,3,,,,,,,,,,,
,3,5,4,,,,,,,,,,,,,,,,,
,8,6,2,7,8,7,8,9,7,,,,,,,,,,,
,7,6,5,,,,,,,,,,,,,,,,,
,11,10,11,,,,,,,,,,,,,,,,,
,5,1,,,,,,,,,,,,,,,,,,
,5,6,,,,,,,,,,,,,,,,,,
,6,11,10,8,2,8,2,,,,,,,,,,,,,
,8,3,,,,,,,,,,,,,,,,,,
,2,11,9,,,,,,,,,,,,,,,,,
,3,4,,,,,,,,,,,,,,,,,,
,7,8,,,,,,,,,,,,,,,,,,
H2 COMMENTS,,,,,,,,,,,,,,,,,,,,
,HT,One of the 6 midfielders (#6) is always taking looks as the ball is approaching,,,,,,,,,,,,,,,,,,
,AT,Outside mids are pinching way in and there is often very little width, they are mainly unsuccessfully playing balls to space in the wide areas for players to run onto,,,,,,,,,,,,,,,,,
,AT,One yellow card for complaining about officiating,,,,,,,,,,,,,,,,,,
,AT,The center back got frustrated about a call and GB restarted fast and worked a 4 pass build up to a beautiful assist taking advantage of the center back who’s head was not in the game and was out of position and not recovering,,,,,,,,,,,,,,,,,,
,AT,The same center back tried to start a fight at the end of the game,,,,,,,,,,,,,,,,,,
,AT,"This team is talented, but they are not disciplined; players jawing at the ref, the ref talked to the coach",,,,,,,,,,,,,,,,,,
,AT,Backup center forward was a very tall and talented player, team was not able to get him much service to his feet and were always trying to play 50-50 balls in to him which GB defended well,,,,,,,,,,,,,,,,,
