HOME TEAM,Green Bay Notre Dame,,,,,,,,,,,,,,,,,,,
AWAY TEAM,Xavier,,,,,,,,,,,,,,,,,,,
H1 COMMENTS,,,,,,,,,,,,,,,,,,,,
,AT,Great combination play in right wide are (2-7-9-10-7),,,,,,,,,,,,,,,,,,
,HT,"Playing a little tentatively, didn’t have much possession for first 20 minutes",,,,,,,,,,,,,,,,,,
AT H2 PASSING TREE,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node  10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20
,8,9,,,,,,,,,,,,,,,,,,
,2,4,,,,,,,,,,,,,,,,,,
,10,11,,,,,,,,,,,,,,,,,,
,3,10,,,,,,,,,,,,,,,,,,
,2,6,,,,,,,,,,,,,,,,,,
,6,10,,,,,,,,,,,,,,,,,,
,1,10,,,,,,,,,,,,,,,,,,
,10,9,,,,,,,,,,,,,,,,,,
,10,2,,,,,,,,,,,,,,,,,,
,10,9,,,,,,,,,,,,,,,,,,
,9,7,9,,,,,,,,,,,,,,,,,
,7,9,,,,,,,,,,,,,,,,,,
,6,9,8,,,,,,,,,,,,,,,,,
,4,10,,,,,,,,,,,,,,,,,,
,6,10,6,,,,,,,,,,,,,,,,,
,8,6,2,9,,,,,,,,,,,,,,,,
,5,7,,,,,,,,,,,,,,,,,,
,8,10,,,,,,,,,,,,,,,,,,
,4,11,3,9,,,,,,,,,,,,,,,,
,8,10,,,,,,,,,,,,,,,,,,
,3,8,,,,,,,,,,,,,,,,,,
,7,8,,,,,,,,,,,,,,,,,,
,7,9,10,2,,,,,,,,,,,,,,,,
,4,2,,,,,,,,,,,,,,,,,,
,1,3,6,11,,,,,,,,,,,,,,,,
,3,11,,,,,,,,,,,,,,,,,,
,11,9,,,,,,,,,,,,,,,,,,
,4,7,,,,,,,,,,,,,,,,,,
,1,5,2,,,,,,,,,,,,,,,,,
,11,9,,,,,,,,,,,,,,,,,,
,8,6,8,,,,,,,,,,,,,,,,,
,5,6,,,,,,,,,,,,,,,,,,
,4,2,,,,,,,,,,,,,,,,,,
,10,7,10,6,,,,,,,,,,,,,,,,
,6,10,9,,,,,,,,,,,,,,,,,
,5,6,10,9,,,,,,,,,,,,,,,,
H2 COMMENTS,,,,,,,,,,,,,,,,,,,,
,HT,"No patience like in the first half, always playing 1 pass, 2 pass then 50-50 ball",,,,,,,,,,,,,,,,,,
,HT,Second goal was a nice layoff from the forward to a midfielder at the 18 who made a great shot and scored,,,,,,,,,,,,,,,,,,
,AT,"Not able to build any attack, looking like playing defense only",,,,,,,,,,,,,,,,,,
AT OT1 PASSING TREE,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node  10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20
,5,11,,,,,,,,,,,,,,,,,,
,10,6,,,,,,,,,,,,,,,,,,
,8,10,,,,,,,,,,,,,,,,,,
,4,6,,,,,,,,,,,,,,,,,,
,4,8,,,,,,,,,,,,,,,,,,
,8,7,,,,,,,,,,,,,,,,,,
,4,6,,,,,,,,,,,,,,,,,,
OT1 COMMENTS,,,,,,,,,,,,,,,,,,,,
,HT,"Goalkeeper committed egregious foul in the box, got a yellow card and PK was taken against backup keeper",,,,,,,,,,,,,,,,,,
AT OT2 PASSING TREE,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node  10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20
,3,10,11,9,,,,,,,,,,,,,,,,
