HOME TEAM,Flash,,,,,,,,,,,,,,,,,,,
AWAY TEAM,Oshkosh,,,,,,,,,,,,,,,,,,,
,2,4,,,,,,,,,,,,,,,,,,
,4,7,,,,,,,,,,,,,,,,,,
,4,2,,,,,,,,,,,,,,,,,,
,4,9,,,,,,,,,,,,,,,,,,
,2,8,,,,,,,,,,,,,,,,,,
,4,8,,,,,,,,,,,,,,,,,,
,2,4,,,,,,,,,,,,,,,,,,
,7,9,,,,,,,,,,,,,,,,,,
,8,9,,,,,,,,,,,,,,,,,,
,4,10,,,,,,,,,,,,,,,,,,
,4,2,,,,,,,,,,,,,,,,,,
,3,10,,,,,,,,,,,,,,,,,,
,2,9,,,,,,,,,,,,,,,,,,
,4,7,10,9,7,,,,,,,,,,,,,,,
,8,11,,,,,,,,,,,,,,,,,,
H1 COMMENTS,,,,,,,,,,,,,,,,,,,,
,HT,Need to play the way you're facing when under pressure,,,,,,,,,,,,,,,,,,
,HT,All the way to the line on goal kicks,,,,,,,,,,,,,,,,,,
,HT,"Many players tentative on defense, not working hard to recover; exception is Jorge consistently taking nice angled positions to cover outside defenders",,,,,,,,,,,,,,,,,,
,HT,"On their goal, defense and mid fielders on left side not anticipating to get back",,,,,,,,,,,,,,,,,,
,AT,Goalkeeper stays on the line when ball is in other half,,,,,,,,,,,,,,,,,,
HT H2 PASSING TREE,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node  10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20
,7,8,,,,,,,,,,,,,,,,,,
,8,9,,,,,,,,,,,,,,,,,,
,7,10,,,,,,,,,,,,,,,,,,
,8,10,,,,,,,,,,,,,,,,,,
,1,10,,,,,,,,,,,,,,,,,,
,3,8,,,,,,,,,,,,,,,,,,
,10,7,10,,,,,,,,,,,,,,,,,
,8,9,,,,,,,,,,,,,,,,,,
,8,7,,,,,,,,,,,,,,,,,,
,8,7,10,7,,,,,,,,,,,,,,,,
,4,8,9,,,,,,,,,,,,,,,,,
,4,2,4,11,3,,,,,,,,,,,,,,,
,8,7,,,,,,,,,,,,,,,,,,
,8,11,,,,,,,,,,,,,,,,,,
,2,1,,,,,,,,,,,,,,,,,,
,4,2,,,,,,,,,,,,,,,,,,
,9,10,,,,,,,,,,,,,,,,,,
H2 COMMENTS,,,,,,,,,,,,,,,,,,,,
,HT,"When getting the ball with time, don't just kick it",,,,,,,,,,,,,,,,,,
,HT,Goalkeeper not using hands cost us a goal,,,,,,,,,,,,,,,,,,
,HT,"Lots of standing and watching, not working hard enough off the ball",,,,,,,,,,,,,,,,,,
,AT,"Good hustle, very hard working",,,,,,,,,,,,,,,,,,
