HOME TEAM,Sheboygan,,,,,,,,,,,,,,,,,,,
AWAY TEAM,U15B New United SC,,,,,,,,,,,,,,,,,,,
,8B,11,3,5,3,,,,,,,,,,,,,,,
,1,2,,,,,,,,,,,,,,,,,,
,9,7,,,,,,,,,,,,,,,,,,
H1 COMMENTS,,,,,,,,,,,,,,,,,,,,
,"AT: back 4 cannot connect to the midfield, many passing sequences end with ball lost by back 4",,,,,,,,,,,,,,,,,,,
AT H2 PASSING TREE,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node  10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20
,9,11,3,11,,,,,,,,,,,,,,,,
,9,8B,11,,,,,,,,,,,,,,,,,
,8B,5,4,8B,,,,,,,,,,,,,,,,
,7,8A,,,,,,,,,,,,,,,,,,
,7,8A,9,,,,,,,,,,,,,,,,,
,1,3,11,,,,,,,,,,,,,,,,,
,8B,4,2,9,,,,,,,,,,,,,,,,
,8B,4,3,,,,,,,,,,,,,,,,,
,2,3,5,4,2,,,,,,,,,,,,,,,
,3,11,10,11,,,,,,,,,,,,,,,,
,1,7,,,,,,,,,,,,,,,,,,
,11,5,2,,,,,,,,,,,,,,,,,
,7,8A,2,,,,,,,,,,,,,,,,,
,4,8A,,,,,,,,,,,,,,,,,,
,1,3,,,,,,,,,,,,,,,,,,
,5,1,8B,9,7,,,,,,,,,,,,,,,
,5,1,,,,,,,,,,,,,,,,,,
,1,3,5,,,,,,,,,,,,,,,,,
,8B,3,11,,,,,,,,,,,,,,,,,
,8B,8A,,,,,,,,,,,,,,,,,,
,5,3,5,11,,,,,,,,,,,,,,,,
,3,11,,,,,,,,,,,,,,,,,,
,8B,11,,,,,,,,,,,,,,,,,,
,2,8A,,,,,,,,,,,,,,,,,,
,11,9,,,,,,,,,,,,,,,,,,
H2 COMMENTS,,,,,,,,,,,,,,,,,,,,
,"AT: on third goal allowed, 5 players standing at mid field while they built the attack",,,,,,,,,,,,,,,,,,,
